timestamp,EMGA_counter,EMGB_counter,Heart_Rate,actividad,paso_actividad,HRI_strategy,GT,tiempo,UserID
1753885839.9081113,0,1,61,1,5,2,1,20.77799129486084,2
1753885840.2154715,0,1,61,1,5,2,1,21.06945776939392,2
1753885840.5241401,0,1,60,1,5,2,1,21.376128673553467,2
1753885840.8291783,0,1,60,1,5,2,1,21.69855284690857,2
1753885841.147494,0,1,60,1,5,2,1,22.00302481651306,2
1753885841.4557009,0,1,60,1,5,2,1,22.30872344970703,2
1753885841.7789705,0,1,60,1,5,2,1,22.600882053375244,2
1753885842.069577,0,1,60,1,5,2,1,22.906928539276123,2
1753885842.3901336,0,1,60,1,5,2,1,23.228273391723633,2
1753885842.7109911,0,1,60,1,5,2,1,23.533665657043457,2
1753885843.0197682,0,1,60,1,5,2,1,23.83985948562622,2
1753885843.3263438,0,1,60,1,5,2,1,24.148257732391357,2
1753885843.6468534,0,1,59,1,5,2,1,24.437988758087158,2
1753885843.9536097,0,1,59,1,5,2,1,24.757935762405396,2
1753885844.2588892,0,1,59,1,5,2,1,25.065880060195923,2
1753885844.5625546,1,1,59,1,5,2,1,25.386305332183838,2
1753885844.8714628,1,1,59,1,5,2,1,25.691333532333374,2
1753885845.1620624,1,1,59,1,5,2,1,25.983667373657227,2
1753885845.4730244,1,1,59,1,5,2,1,26.306763648986816,2
1753885845.7759278,1,1,59,1,5,2,1,26.613995790481567,2
1753885846.0807016,1,1,59,1,5,2,1,26.919899940490723,2
1753885846.387557,1,1,59,1,5,2,1,27.225801706314087,2
1753885846.6919887,1,1,58,1,5,2,1,27.524739027023315,2
1753885846.9854958,1,1,58,1,5,2,1,27.835498809814453,2
1753885847.2915428,1,1,58,1,5,2,1,28.1427264213562,2
1753885847.5822167,1,1,58,1,5,2,1,28.452106952667236,2
1753885847.8896651,1,1,58,1,5,2,1,28.75890827178955,2
1753885848.2118144,1,1,58,1,5,2,1,29.066242456436157,2
1753885848.5195458,1,1,58,1,5,2,1,29.37422466278076,2
1753885848.8390553,1,1,58,1,5,2,1,29.69291877746582,2
