timestamp,EMGA_counter,EMGB_counter,Heart_Rate,actividad,paso_actividad,HRI_strategy,GT,tiempo,UserID
1753885859.8982017,0,0,0,1,1,4,1,0.1430366039276123,1
1753885860.2034311,0,0,0,1,1,4,1,0.4491586685180664,1
1753885860.525312,0,0,58,1,1,4,1,0.7399091720581055,1
1753885860.818202,0,0,58,1,1,4,1,1.0467143058776855,1
1753885861.1261878,0,0,58,1,1,4,1,1.369312047958374,1
1753885861.4516854,0,0,58,1,1,4,1,1.663182020187378,1
1753885861.7577047,0,0,58,1,1,4,1,1.9696242809295654,1
1753885862.0492551,0,0,58,1,1,4,1,2.2785439491271973,1
1753885862.3575404,0,0,58,1,1,4,1,2.5844571590423584,1
1753885862.6806865,0,0,57,1,1,4,1,2.895784616470337,1
1753885862.9899802,0,0,57,1,1,4,1,3.201408624649048,1
1753885863.3090658,0,0,57,1,1,4,1,3.5245823860168457,1
1753885863.6168523,0,0,57,1,1,4,1,3.8289968967437744,1
1753885863.9358518,0,0,57,1,1,4,1,4.152177333831787,1
1753885864.2392836,0,0,57,1,1,4,1,4.453190326690674,1
1753885864.5559244,0,0,57,1,1,4,1,4.771913528442383,1
1753885864.860059,0,1,57,1,1,4,1,5.073634147644043,1
1753885865.1676314,0,1,57,1,1,4,1,5.363768815994263,1
1753885865.4577398,0,1,57,1,1,4,1,5.6861279010772705,1
1753885865.775969,0,1,57,1,1,4,1,5.991546630859375,1
1753885866.0851293,0,1,57,1,1,4,1,6.297325611114502,1
1753885866.390939,0,1,57,1,1,4,1,6.61942720413208,1
1753885866.6986268,0,1,57,1,1,4,1,6.927042007446289,1
1753885867.006894,0,1,57,1,1,4,1,7.2346720695495605,1
1753885867.317619,0,1,57,1,1,4,1,7.544813632965088,1
1753885867.6386902,0,1,57,1,1,4,1,7.8518571853637695,1
1753885867.9451764,0,1,57,1,1,4,1,8.157846212387085,1
1753885868.249903,1,1,57,1,1,4,1,8.463711261749268,1
1753885868.5543373,1,1,57,1,2,4,1,8.830137014389038,1
1753885868.8597965,1,1,57,1,2,4,1,9.087843418121338,1
1753885869.1675532,1,1,57,1,2,4,1,9.396104574203491,1
1753885869.4723277,1,1,57,1,2,4,1,9.719289302825928,1
1753885869.7928553,1,1,57,1,2,4,1,10.040791988372803,1
1753885870.083958,1,1,57,1,2,4,1,10.345040559768677,1
1753885870.3936355,1,1,57,1,2,4,1,10.652286529541016,1
1753885870.7019043,1,1,57,1,2,4,1,10.96281123161316,1
1753885871.0241933,1,1,57,1,3,4,1,11.267987251281738,1
1753885871.3167293,1,1,57,1,3,4,1,11.57735800743103,1
1753885871.62023,1,1,57,1,3,4,1,11.89889907836914,1
1753885871.9246762,1,1,57,1,3,4,1,12.20449709892273,1
1753885872.2440176,1,1,57,1,3,4,1,12.523106575012207,1
1753885872.5492518,1,1,57,1,4,4,1,12.828170776367188,1
1753885872.8569565,1,1,57,1,4,4,1,13.133585453033447,1
1753885873.1614475,1,1,57,1,4,4,1,13.439819097518921,1
1753885873.4717836,1,1,57,1,4,4,1,13.748164892196655,1
1753885873.7789207,1,1,57,1,4,4,1,14.05682635307312,1
1753885874.0876744,1,1,57,1,4,4,1,14.364710330963135,1
1753885874.3941472,1,1,57,1,4,4,1,14.686574220657349,1
1753885874.7121205,1,1,57,1,4,4,1,14.991008281707764,1
1753885875.0196803,1,1,57,1,4,4,1,15.313497066497803,1
1753885875.3276024,1,2,57,1,4,4,1,15.619182109832764,1
1753885875.650842,1,2,57,1,4,4,1,15.928967714309692,1
1753885875.9560425,1,2,57,1,5,4,1,16.248987197875977,1
1753885876.2774851,1,2,57,1,5,4,1,16.556228160858154,1
1753885876.5862775,1,2,57,1,5,4,1,16.86234712600708,1
1753885876.8921483,1,2,57,1,5,4,1,17.169299840927124,1
1753885877.2156985,1,2,57,1,5,4,1,17.478466987609863,1
1753885877.5144544,1,2,57,1,5,4,1,17.784902572631836,1
1753885877.82817,1,2,57,1,5,4,1,18.106862783432007,1
1753885878.151098,1,2,57,1,5,4,1,18.396979331970215,1
1753885878.4546995,1,2,57,1,5,4,1,18.716033458709717,1
1753885878.7763913,1,2,56,1,5,4,1,19.021557807922363,1
1753885879.0828009,1,2,56,1,5,4,1,19.327704191207886,1
1753885879.388713,1,2,56,1,5,4,1,19.63457179069519,1
1753885879.7102547,1,2,56,1,5,4,1,19.941515684127808,1
1753885880.0164547,1,2,56,1,5,4,1,20.24739909172058,1
1753885880.323393,1,2,56,1,5,4,1,20.55141019821167,1
1753885880.6159089,1,2,56,1,5,4,1,20.861576318740845,1
1753885880.922345,1,2,56,1,5,4,1,21.183021068572998,1
