timestamp,elapsed_time,HR,carga_cognitiva,ID_usuario
2025-06-03T14:51:25,0.85,77,0,4
2025-06-03T14:51:26,1.87,77,0,4
2025-06-03T14:51:27,2.89,78,0,4
2025-06-03T14:51:28,3.85,79,0,4
2025-06-03T14:51:29,4.93,80,0,4
2025-06-03T14:51:30,5.89,81,0,4
2025-06-03T14:51:31,6.85,83,0,4
2025-06-03T14:51:32,7.87,83,0,4
2025-06-03T14:51:33,8.89,83,0,4
2025-06-03T14:51:34,9.85,83,0,4
2025-06-03T14:51:35,10.87,83,0,4
2025-06-03T14:51:36,11.89,83,0,4
2025-06-03T14:51:37,12.85,82,0,4
2025-06-03T14:51:38,13.87,82,0,4
2025-06-03T14:51:39,14.89,82,0,4
2025-06-03T14:51:40,15.85,83,0,4
2025-06-03T14:51:41,16.93,84,0,4
2025-06-03T14:51:42,17.89,85,0,4
2025-06-03T14:51:43,18.97,86,0,4
2025-06-03T14:51:44,19.87,88,0,4
2025-06-03T14:51:45,20.89,89,0,4
2025-06-03T14:51:46,21.85,91,0,4
2025-06-03T14:51:47,22.87,92,0,4
2025-06-03T14:51:48,23.89,92,0,4
2025-06-03T14:51:49,24.85,92,0,4
2025-06-03T14:51:50,25.87,91,0,4
2025-06-03T14:51:51,26.89,90,0,4
2025-06-03T14:51:52,27.91,89,0,4
2025-06-03T14:51:53,28.87,88,0,4
2025-06-03T14:51:54,29.89,88,0,4
2025-06-03T14:51:55,30.85,87,0,4
2025-06-03T14:51:56,31.87,88,0,4
2025-06-03T14:51:57,33.01,89,0,4
2025-06-03T14:51:58,33.85,89,0,4
2025-06-03T14:51:59,34.87,90,0,4
2025-06-03T14:52:00,35.89,89,0,4
2025-06-03T14:52:01,36.85,89,0,4
2025-06-03T14:52:02,37.93,88,0,4
2025-06-03T14:52:03,38.89,87,0,4
2025-06-03T14:52:04,39.85,85,0,4
2025-06-03T14:52:05,40.87,84,0,4
2025-06-03T14:52:06,41.89,83,0,4
2025-06-03T14:52:07,42.85,83,0,4
2025-06-03T14:52:08,43.87,83,0,4
2025-06-03T14:52:09,44.89,83,0,4
2025-06-03T14:52:10,45.85,83,0,4
2025-06-03T14:52:11,46.87,83,0,4
2025-06-03T14:52:12,47.89,83,0,4
2025-06-03T14:52:13,48.85,83,0,4
2025-06-03T14:52:14,49.87,83,0,4
2025-06-03T14:52:15,50.89,82,0,4
2025-06-03T14:52:16,51.85,81,0,4
2025-06-03T14:52:17,52.87,81,0,4
2025-06-03T14:52:18,53.89,81,0,4
2025-06-03T14:52:19,54.85,82,0,4
2025-06-03T14:52:20,55.87,82,0,4
2025-06-03T14:52:21,56.9,83,0,4
2025-06-03T14:52:22,57.86,82,0,4
2025-06-03T14:52:23,58.87,82,0,4
2025-06-03T14:52:24,59.89,82,0,4
2025-06-03T14:52:25,60.92,81,0,4
2025-06-03T14:52:26,61.87,81,0,4
2025-06-03T14:52:27,62.89,81,0,4
2025-06-03T14:52:28,63.86,82,0,4
2025-06-03T14:52:29,64.87,82,0,4
2025-06-03T14:52:30,65.9,82,0,4
2025-06-03T14:52:31,66.92,82,0,4
2025-06-03T14:52:32,67.88,82,0,4
2025-06-03T14:52:33,68.89,82,0,4
2025-06-03T14:52:34,69.86,81,0,4
2025-06-03T14:52:35,70.94,81,0,4
2025-06-03T14:52:36,71.9,81,0,4
2025-06-03T14:52:37,72.86,81,0,4
2025-06-03T14:52:38,73.88,82,0,4
2025-06-03T14:52:39,74.9,82,0,4
2025-06-03T14:52:40,75.86,82,0,4
2025-06-03T14:52:41,76.88,82,0,4
2025-06-03T14:52:42,77.9,82,0,4
2025-06-03T14:52:43,78.92,83,0,4
2025-06-03T14:52:44,79.88,83,0,4
2025-06-03T14:52:45,80.9,83,0,4
2025-06-03T14:52:46,81.92,84,0,4
2025-06-03T14:52:47,82.88,84,0,4
2025-06-03T14:52:48,83.9,85,0,4
2025-06-03T14:52:49,84.98,86,0,4
2025-06-03T14:52:50,85.88,88,0,4
2025-06-03T14:52:51,86.96,89,0,4
2025-06-03T14:52:52,87.86,92,0,4
2025-06-03T14:52:53,88.88,94,0,4
2025-06-03T14:52:54,89.9,95,0,4
2025-06-03T14:52:55,90.86,96,0,4
2025-06-03T14:52:56,91.88,96,0,4
2025-06-03T14:52:57,92.9,96,0,4
2025-06-03T14:52:58,93.86,95,0,4
2025-06-03T14:52:59,94.88,95,0,4
2025-06-03T14:53:00,95.9,95,0,4
2025-06-03T14:53:01,96.86,94,0,4
2025-06-03T14:53:02,97.88,93,0,4
2025-06-03T14:53:03,99.02,93,0,4
2025-06-03T14:53:04,99.86,92,0,4
2025-06-03T14:53:05,100.94,91,0,4
2025-06-03T14:53:06,101.9,91,0,4
2025-06-03T14:53:07,102.86,90,0,4
2025-06-03T14:53:08,103.94,89,0,4
2025-06-03T14:53:09,104.9,88,0,4
2025-06-03T14:53:10,105.92,87,0,4
2025-06-03T14:53:11,106.88,86,0,4
2025-06-03T14:53:12,107.9,85,0,4
2025-06-03T14:53:13,108.86,85,0,4
2025-06-03T14:53:14,109.88,84,0,4
2025-06-03T14:53:15,110.9,83,0,4
2025-06-03T14:53:16,111.92,83,0,4
2025-06-03T14:53:17,112.88,82,0,4
2025-06-03T14:53:18,113.9,82,0,4
2025-06-03T14:53:19,114.86,82,0,4
2025-06-03T14:53:20,115.88,81,0,4
2025-06-03T14:53:21,117.02,81,0,4
2025-06-03T14:53:22,117.86,80,0,4
