timestamp,elapsed_time,HR,carga_cognitiva,ID_usuario
2025-06-03T14:40:07,0.3,78,0,3
2025-06-03T14:40:08,1.3,77,0,3
2025-06-03T14:40:09,2.32,77,0,3
2025-06-03T14:40:10,3.34,76,0,3
2025-06-03T14:40:11,4.3,75,0,3
2025-06-03T14:40:12,5.32,75,0,3
2025-06-03T14:40:13,6.4,75,0,3
2025-06-03T14:40:14,7.36,76,0,3
2025-06-03T14:40:15,8.33,76,0,3
2025-06-03T14:40:16,9.4,77,0,3
2025-06-03T14:40:17,10.36,78,0,3
2025-06-03T14:40:18,11.33,79,0,3
2025-06-03T14:40:19,12.34,79,0,3
2025-06-03T14:40:20,13.31,80,0,3
2025-06-03T14:40:21,14.32,80,0,3
2025-06-03T14:40:22,15.34,79,0,3
2025-06-03T14:40:23,16.31,79,0,3
2025-06-03T14:40:24,17.38,78,0,3
2025-06-03T14:40:25,18.41,77,0,3
2025-06-03T14:40:26,19.31,76,0,3
2025-06-03T14:40:27,20.38,76,0,3
2025-06-03T14:40:28,21.34,75,0,3
2025-06-03T14:40:29,22.31,75,0,3
2025-06-03T14:40:30,23.32,75,0,3
2025-06-03T14:40:31,24.34,75,0,3
2025-06-03T14:40:32,25.31,75,0,3
2025-06-03T14:40:33,26.32,76,0,3
2025-06-03T14:40:34,27.34,76,0,3
2025-06-03T14:40:35,28.31,77,0,3
2025-06-03T14:40:36,29.32,78,0,3
2025-06-03T14:40:37,30.35,79,0,3
2025-06-03T14:40:38,31.36,79,0,3
2025-06-03T14:40:39,32.32,80,0,3
2025-06-03T14:40:40,33.34,79,0,3
2025-06-03T14:40:41,34.31,79,0,3
2025-06-03T14:40:42,35.32,78,0,3
2025-06-03T14:40:43,36.34,78,0,3
2025-06-03T14:40:44,37.31,78,0,3
2025-06-03T14:40:45,38.33,77,0,3
2025-06-03T14:40:46,39.35,77,0,3
2025-06-03T14:40:47,40.31,77,0,3
2025-06-03T14:40:48,41.39,78,0,3
2025-06-03T14:40:49,42.35,78,0,3
2025-06-03T14:40:50,43.31,79,0,3
2025-06-03T14:40:51,44.33,79,0,3
2025-06-03T14:40:52,45.35,79,0,3
2025-06-03T14:40:53,46.31,79,0,3
2025-06-03T14:40:54,47.33,79,0,3
2025-06-03T14:40:55,48.35,79,0,3
2025-06-03T14:40:56,49.31,79,0,3
2025-06-03T14:40:57,50.39,80,0,3
2025-06-03T14:40:58,51.35,80,0,3
2025-06-03T14:40:59,52.31,80,0,3
2025-06-03T14:41:00,53.39,81,0,3
2025-06-03T14:41:01,54.35,81,0,3
2025-06-03T14:41:02,55.37,81,0,3
2025-06-03T14:41:03,56.33,81,0,3
2025-06-03T14:41:04,57.41,80,0,3
2025-06-03T14:41:05,58.31,79,0,3
2025-06-03T14:41:06,59.33,78,0,3
2025-06-03T14:41:07,60.35,77,0,3
2025-06-03T14:41:08,61.31,77,0,3
2025-06-03T14:41:09,62.33,77,0,3
2025-06-03T14:41:10,63.41,76,0,3
2025-06-03T14:41:11,64.31,76,0,3
2025-06-03T14:41:12,65.33,76,0,3
2025-06-03T14:41:13,66.35,75,0,3
2025-06-03T14:41:14,67.31,75,0,3
2025-06-03T14:41:15,68.33,76,0,3
2025-06-03T14:41:16,69.35,76,0,3
2025-06-03T14:41:17,70.31,76,0,3
2025-06-03T14:41:18,71.33,77,0,3
2025-06-03T14:41:19,72.35,77,0,3
2025-06-03T14:41:20,73.31,77,0,3
2025-06-03T14:41:21,74.33,78,0,3
2025-06-03T14:41:22,75.35,79,0,3
2025-06-03T14:41:23,76.31,79,0,3
2025-06-03T14:41:24,77.33,80,0,3
2025-06-03T14:41:25,78.35,80,0,3
2025-06-03T14:41:26,79.31,79,0,3
2025-06-03T14:41:27,80.33,79,0,3
2025-06-03T14:41:28,81.35,78,0,3
2025-06-03T14:41:29,82.31,77,0,3
2025-06-03T14:41:30,83.33,78,0,3
2025-06-03T14:41:31,84.35,78,0,3
2025-06-03T14:41:32,85.31,78,0,3
2025-06-03T14:41:33,86.39,78,0,3
2025-06-03T14:41:34,87.35,78,0,3
2025-06-03T14:41:35,88.31,77,0,3
2025-06-03T14:41:36,89.33,77,0,3
2025-06-03T14:41:37,90.35,77,0,3
2025-06-03T14:41:38,91.31,78,0,3
2025-06-03T14:41:39,92.33,78,0,3
2025-06-03T14:41:40,93.35,78,0,3
2025-06-03T14:41:41,94.31,78,0,3
2025-06-03T14:41:42,95.33,78,0,3
2025-06-03T14:41:43,96.35,77,0,3
2025-06-03T14:41:44,97.31,76,0,3
2025-06-03T14:41:45,98.33,75,0,3
2025-06-03T14:41:46,99.41,76,0,3
2025-06-03T14:41:47,100.31,76,0,3
2025-06-03T14:41:48,101.33,76,0,3
2025-06-03T14:41:49,102.35,76,0,3
2025-06-03T14:41:50,103.31,76,0,3
2025-06-03T14:41:51,104.33,76,0,3
2025-06-03T14:41:52,105.35,75,0,3
2025-06-03T14:41:53,106.31,75,0,3
2025-06-03T14:41:54,107.33,75,0,3
2025-06-03T14:41:55,108.29,74,0,3
2025-06-03T14:41:56,109.31,74,0,3
2025-06-03T14:41:57,110.33,74,0,3
2025-06-03T14:41:58,111.29,74,0,3
2025-06-03T14:41:59,112.31,73,0,3
2025-06-03T14:42:00,113.33,74,0,3
2025-06-03T14:42:01,114.29,74,0,3
2025-06-03T14:42:02,115.31,74,0,3
2025-06-03T14:42:03,116.33,74,0,3
2025-06-03T14:42:04,117.29,75,0,3
